chr	start	end	Element name	Gene	class	Cell type	Fraction change in gene expr	Adjusted p-value	Significant	RNA readout method	Perturbation method	nKO	nCtrl	semKO	semCtrl	Power to detect 25% effects	Gene TSS	Normalized HiC Contacts	DHS (RPM)	H3K27ac (RPM)	Activity	ABC Score	Reference
chrX	48597445	48597945	intergenic|chrX:48597445-48597945	GATA1	intergenic	K562	-0.0563395	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	12	3858	0.0316189398072	0.00251616243117	0.999999705561	48644981	14.5409345982917	0.543093	0.92125	0.707336	0.001161052662246	This study
chrX	48610905	48611405	intergenic|chrX:48610905-48611405	GATA1	intergenic	K562	-0.00853518	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	48	3858	0.0144904445844	0.00251616243117	1	48644981	20.5693047932212	0.591935	0.204722	0.348111	0.000808297425906	This study
chrX	48619903	48620645	promoter|chrX:48619903-48620645	GATA1	promoter	K562	-0.08572946	0.00152457890624	1	FlowFISH Screen	KRAB-dCas9	79	3858	0.0152191899079	0.00251616243117	1	48644981	32.0366640364505	1.085861	1.535417	1.303223	0.004713026246254	This study
chrX	48623325	48623865	genic|chrX:48623325-48623865	GATA1	genic	K562	-0.02316793	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	22	3858	0.0273163135813	0.00251616243117	0.999999999985	48644981	32.0366640364505	0.884403	0.511806	0.67279	0.002433103872643	This study
chrX	48623905	48624465	genic|chrX:48623905-48624465	GATA1	genic	K562	-0.07563027	0.297711815973	0	FlowFISH Screen	KRAB-dCas9	33	3858	0.0174193412909	0.00251616243117	1	48644981	32.0366640364505	3.246058	1.125973	1.911796	0.006913893267295	This study
chrX	48628605	48629585	genic|chrX:48628605-48629585	GATA1	genic	K562	-0.05979141	0.150542433561	0	FlowFISH Screen	KRAB-dCas9	76	3858	0.0109430340874	0.00251616243117	1	48644981	57.5737225670115	1.832732	3.377918	2.486714	0.016161586295806	This study
chrX	48635365	48635885	intergenic|chrX:48635365-48635885	GATA1	intergenic	K562	-0.0749079	0.527542006862	0	FlowFISH Screen	KRAB-dCas9	25	3858	0.0192421788752	0.00251616243117	1	48644981	84.9671719533695	1.445335	3.070835	2.101303	0.020154576613678	This study
chrX	48637765	48638265	intergenic|chrX:48637765-48638265	GATA1	intergenic	K562	-0.06771297	0.953750080879	0	FlowFISH Screen	KRAB-dCas9	9	3858	0.0415327753593	0.00251616243117	0.999737103097	48644981	84.9671719533695	1.113935	0.614167	0.827131	0.007933398995313	This study
chrX	48643025	48643685	intergenic|chrX:48643025-48643685	GATA1	intergenic	K562	-0.18712737	5.53963470619E-18	1	FlowFISH Screen	KRAB-dCas9	69	3858	0.0155106923568	0.00251616243117	1	48644981	100	1.534743	3.889724	2.451925	0.027678402282331	This study
chrX	48656645	48657145	intergenic|chrX:48656645-48657145	GATA1	intergenic	K562	-0.05867424	0.858038166634	0	FlowFISH Screen	KRAB-dCas9	20	3858	0.0228294394094	0.00251616243117	1	48644981	35.0458993400902	0.833255	2.251946	1.364499	0.005398141523982	This study
chrX	48670685	48671185	genic|chrX:48670685-48671185	GATA1	genic	K562	-0.0345671	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	19	3858	0.0307792578213	0.00251616243117	0.999999995167	48644981	20.9698329095011	0.618024	0.511806	0.562415	0.001331329944829	This study
chrX	48692065	48692625	genic|chrX:48692065-48692625	GATA1	genic	K562	-0.04264736	0.953750080879	0	FlowFISH Screen	KRAB-dCas9	31	3858	0.0194318427884	0.00251616243117	1	48644981	11.556951436039	0.996413	0.102361	0.319363	0.000416640729494	This study
chrX	48700065	48700565	intergenic|chrX:48700065-48700565	GATA1	intergenic	K562	0.21326129	0.00152457890624	1	FlowFISH Screen	KRAB-dCas9	8	3858	0.172118093403	0.00251616243117	0.786859034882	48644981	5.95230281284037	3.993143	0.307083	1.107346	0.000744050124447	This study
chrX	48713165	48713665	intergenic|chrX:48713165-48713665	GATA1	intergenic	K562	-0.06001948	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	5	3858	0.018467487168	0.00251616243117	0.999999996824	48644981	17.0028931795189	0.440312	0.102361	0.212298	0.00040747649759	This study
chrX	48722545	48723045	intergenic|chrX:48722545-48723045	GATA1	intergenic	K562	0.01748158	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	22	3858	0.0251957608314	0.00251616243117	1	48644981	9.02894111051469	5.700485	0.204722	1.080279	0.001101048854834	This study
chrX	48726205	48726785	intergenic|chrX:48726205-48726785	GATA1	intergenic	K562	-0.03136601	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	34	3858	0.0173740063037	0.00251616243117	1	48644981	10.8732778301585	4.065115	1.637779	2.580264	0.003167075842526	This study
chrX	48735285	48735785	intergenic|chrX:48735285-48735785	GATA1	intergenic	K562	-0.08921157	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	4	3858	0.0271975499249	0.00251616243117	0.999595909622	48644981	8.36405315694521	0.411825	0.102361	0.205315	0.000193852452177	This study
chrX	48742005	48742525	intergenic|chrX:48742005-48742525	GATA1	intergenic	K562	-0.03033918	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	24	3858	0.0302712657147	0.00251616243117	0.999999999451	48644981	17.8867600536975	0.966364	0.102361	0.314511	0.00063504040119	This study
chrX	48747605	48748145	intergenic|chrX:48747605-48748145	GATA1	intergenic	K562	-0.00749665	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	59	3858	0.0266200959689	0.00251616243117	1	48644981	9.19694102921243	1.348074	1.023612	1.174692	0.001219554598961	This study
chrX	48748805	48749325	intergenic|chrX:48748805-48749325	GATA1	intergenic	K562	-0.035411	0.858038166634	0	FlowFISH Screen	KRAB-dCas9	82	3858	0.0117525615252	0.00251616243117	1	48644981	9.19694102921243	8.847732	0.716528	2.517869	0.00261402879949	This study
chrX	48753985	48754805	promoter|chrX:48753985-48754805	GATA1	promoter	K562	0.00109283	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	97	3858	0.0162332656465	0.00251616243117	1	48644981	11.8539330007442	6.410245	11.873895	8.714427	0.011660982399203	This study
chrX	48754885	48755765	promoter|chrX:48754885-48755765	GATA1	promoter	K562	-0.00567447	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	123	3858	0.0126991373237	0.00251616243117	1	48644981	9.09837481787686	20.767598	24.259596	22.526499	0.023136164300096	This study
chrX	48756025	48756525	promoter|chrX:48756025-48756525	GATA1	promoter	K562	-0.00174441	0.978699126771	0	FlowFISH Screen	KRAB-dCas9	4	3858	0.0451019909206	0.00251616243117	0.97858182289	48644981	9.09837481787686	0.402509	1.330695	0.738468	0.000758454164509	This study
chrX	48768205	48768865	promoter|chrX:48768205-48768865	GATA1	promoter	K562	-0.02013383	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	62	3858	0.0133569633399	0.00251616243117	1	48644981	12.476436537425	1.733277	13.921118	4.906858	0.006910793042062	This study
chrX	48768985	48769525	promoter|chrX:48768985-48769525	GATA1	promoter	K562	-0.01829601	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	66	3858	0.0157273074152	0.00251616243117	1	48644981	12.476436537425	8.770979	5.118058	6.673937	0.009399537827009	This study
chrX	48774465	48774965	genic|chrX:48774465-48774965	GATA1	genic	K562	-0.0043787	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	75	3858	0.0203688037882	0.00251616243117	1	48644981	10.7854645076591	13.652074	2.251946	5.523107	0.006724440363572	This study
chrX	48776145	48776663	promoter|chrX:48776145-48776663	GATA1	promoter	K562	-0.01887922	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	74	3858	0.0118471055378	0.00251616243117	1	48644981	12.227402755933	10.3858	1.023612	3.214822	0.004437363274447	This study
chrX	48777085	48777985	intergenic|chrX:48777085-48777985	GATA1	intergenic	K562	-0.00685495	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	29	3858	0.0441718369279	0.00251616243117	0.999991800101	48644981	12.227402755933	3.583083	7.165282	5.078852	0.007010251684589	This study
chrX	48794265	48795305	genic|chrX:48794265-48795305	GATA1	genic	K562	-0.03958297	0.70671627084	0	FlowFISH Screen	KRAB-dCas9	94	3858	0.0157239005664	0.00251616243117	1	48644981	11.4937492177548	12.837986	15.251814	14.148694	0.018357431081106	This study
chrX	48797725	48798225	genic|chrX:48797725-48798225	GATA1	genic	K562	-0.03475769	0.953750080879	0	FlowFISH Screen	KRAB-dCas9	57	3858	0.0210180111403	0.00251616243117	1	48644981	5.03938293699974	13.453538	10.338478	11.876619	0.006756223706537	This study
chrX	48798965	48799505	genic|chrX:48798965-48799505	GATA1	genic	K562	-0.01785191	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	74	3858	0.0207954928371	0.00251616243117	1	48644981	5.03938293699974	10.527211	14.330563	12.477718	0.00709816945	This study
chrX	48800185	48800685	genic|chrX:48800185-48800685	GATA1	genic	K562	-0.01455329	0.990403432547	0	FlowFISH Screen	KRAB-dCas9	36	3858	0.0265133520496	0.00251616243117	1	48644981	8.45797628722038	2.856964	4.40153	3.536567	0.003376620002173	This study
chrX	48800985	48801485	genic|chrX:48800985-48801485	GATA1	genic	K562	-0.00616515	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	37	3858	0.0211903924922	0.00251616243117	1	48644981	8.45797628722038	0.384215	2.251946	0.926556	0.000884650997064	This study
chrX	48802945	48803465	genic|chrX:48802945-48803465	GATA1	genic	K562	0.01561869	0.858038166634	0	FlowFISH Screen	KRAB-dCas9	47	3858	0.037230939176	0.00251616243117	0.999999973501	48644981	8.45797628722038	1.325737	0.614167	0.902346	0.000861535933712	This study
chrX	48805845	48806345	genic|chrX:48805845-48806345	GATA1	genic	K562	0.04717827	0.150542433561	0	FlowFISH Screen	KRAB-dCas9	44	3858	0.0297821010841	0.00251616243117	0.999999999993	48644981	11.3966892947629	3.040753	2.149584	2.540712	0.003268646709499	This study
chrX	48813165	48813685	genic|chrX:48813165-48813685	GATA1	genic	K562	-0.02842456	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	56	3858	0.0173803078021	0.00251616243117	1	48644981	6.49519374065709	1.915343	2.866113	2.339518	0.001715348378046	This study
chrX	48814643	48816005	promoter|chrX:48814643-48816005	GATA1	promoter	K562	-0.01829801	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	183	3858	0.00909746275291	0.00251616243117	1	48644981	2.66259867271833	29.352841	24.361957	26.864049	0.008074414079094	This study
chrX	48818745	48819245	genic|chrX:48818745-48819245	GATA1	genic	K562	0.02153559	0.858038166634	0	FlowFISH Screen	KRAB-dCas9	38	3858	0.0220673278634	0.00251616243117	1	48644981	2.66259867271833	8.611599	3.173196	5.222861	0.001569813336461	This study
chrX	48819285	48819785	genic|chrX:48819285-48819785	GATA1	genic	K562	-0.01333223	0.999247758404	0	FlowFISH Screen	KRAB-dCas9	62	3858	0.0175160929668	0.00251616243117	1	48644981	2.66259867271833	0.558048	2.866113	1.262812	0.000379558084935	This study
chrX	48828705	48829205	promoter|chrX:48828705-48829205	GATA1	promoter	K562	-0.027167	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	58	3858	0.0153233085851	0.00251616243117	1	48644981	0.436815159167193	1.790973	1.023612	1.335	6.58283247139729E-05	This study
chrX	48836685	48837185	genic|chrX:48836685-48837185	GATA1	genic	K562	-0.01959132	0.978699126771	0	FlowFISH Screen	KRAB-dCas9	17	3858	0.0325122281175	0.00251616243117	0.999999943756	48644981	3.93873084898118	1.748829	0.102361	0.423096	0.000188117439741	This study
chrX	48858225	48859145	promoter|chrX:48858225-48859145	GATA1	promoter	K562	-0.02927481	0.953750080879	0	FlowFISH Screen	KRAB-dCas9	105	3858	0.0111119399544	0.00251616243117	1	48644981	4.24337682637625	7.68155	33.472101	16.229693	0.007774200561401	This study
chrX	48860065	48860565	intergenic|chrX:48860065-48860565	GATA1	intergenic	K562	-0.0311966	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	18	3858	0.045051267487	0.00251616243117	0.999947623958	48644981	9.34285757621032	0.546397	0	0	0	This study
chrX	48895325	48895825	genic|chrX:48895325-48895825	GATA1	genic	K562	-0.01721401	0.978699126771	0	FlowFISH Screen	KRAB-dCas9	55	3858	0.0225917223853	0.00251616243117	1	48644981	3.89995596745756	0.472062	2.763751	1.143433	0.000503389625753	This study
chrX	48897325	48897825	genic|chrX:48897325-48897825	GATA1	genic	K562	-0.02303151	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	59	3858	0.0159756981649	0.00251616243117	1	48644981	3.89995596745756	11.945935	3.48028	6.435195	0.002833056595968	This study
chrX	48899145	48899645	genic|chrX:48899145-48899645	GATA1	genic	K562	-0.01351774	0.999247758404	0	FlowFISH Screen	KRAB-dCas9	39	3858	0.0227308698018	0.00251616243117	1	48644981	3.89995596745756	0.889682	3.889724	1.866838	0.000821864404964	This study
chrX	48899705	48900305	genic|chrX:48899705-48900305	GATA1	genic	K562	0.00092321	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	59	3858	0.0224188557792	0.00251616243117	1	48644981	5.19025940637357	0.969213	7.88181	2.76693	0.00162114205318	This study
chrX	48900793	48901425	promoter|chrX:48900793-48901425	GATA1	promoter	K562	-0.03331189	0.953750080879	0	FlowFISH Screen	KRAB-dCas9	80	3858	0.0169849841148	0.00251616243117	1	48644981	5.19025940637357	36.327786	1.125973	6.286974	0.003683532990951	This study
chrX	48904685	48905265	intergenic|chrX:48904685-48905265	GATA1	intergenic	K562	0.02617876	0.651012813028	0	FlowFISH Screen	KRAB-dCas9	43	3858	0.0419164282535	0.00251616243117	0.999999137132	48644981	5.19025940637357	1.159728	0.92125	1.033634	0.000605605326118	This study
chrX	48910725	48911745	promoter|chrX:48910725-48911745	GATA1	promoter	K562	-0.01504721	0.987632519511	0	FlowFISH Screen	KRAB-dCas9	167	3858	0.0110793537596	0.00251616243117	1	48644981	4.09639500013459	2.644616	3.070835	2.868234	0.001326325875394	This study
chrX	48917305	48917805	genic|chrX:48917305-48917805	GATA1	genic	K562	-0.01474998	0.990403432547	0	FlowFISH Screen	KRAB-dCas9	63	3858	0.0183353896478	0.00251616243117	1	48644981	6.08654353848391	0.340964	0.614167	0.457613	0.000314414757364	This study
chrX	48925945	48926445	genic|chrX:48925945-48926445	GATA1	genic	K562	-0.01784372	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	66	3858	0.0192580481716	0.00251616243117	1	48644981	3.80706535174109	0.34296	0.409445	0.374733	0.000161044577829	This study
chrX	48937314	48937865	promoter|chrX:48937314-48937865	GATA1	promoter	K562	0.0079396	0.858038166634	0	FlowFISH Screen	KRAB-dCas9	97	3858	0.0220983448451	0.00251616243117	1	48644981	6.26241424121454	3.068806	10.133755	5.585587	0.003948611878572	This study
chrX	48938005	48938505	promoter|chrX:48938005-48938505	GATA1	promoter	K562	0.06629866	0.858038166634	0	FlowFISH Screen	KRAB-dCas9	6	3858	0.0672086298241	0.00251616243117	0.963405360556	48644981	6.26241424121454	0.551199	1.433056	0.887863	0.000627655855749	This study
chrX	48939865	48940365	genic|chrX:48939865-48940365	GATA1	genic	K562	0.00939333	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	22	3858	0.0259530232508	0.00251616243117	0.999999999999	48644981	5.22561209442153	0.62702	0.204722	0.358278	0.000211344594656	This study
chrX	48940985	48941505	genic|chrX:48940985-48941505	GATA1	genic	K562	0.0493186	0.527542006862	0	FlowFISH Screen	KRAB-dCas9	21	3858	0.0774590522051	0.00251616243117	0.989867773919	48644981	5.22561209442153	1.822235	0.204722	0.610777	0.00036029121936	This study
chrX	48946465	48946985	genic|chrX:48946465-48946985	GATA1	genic	K562	-0.11614098	0.754057073809	0	FlowFISH Screen	KRAB-dCas9	5	3858	0.0790446177021	0.00251616243117	0.914261662128	48644981	3.38194737346186	2.574139	1.433056	1.928625	0.000736289271981	This study
chrX	48956765	48957325	genic|chrX:48956765-48957325	GATA1	genic	K562	-0.05433485	0.858038166634	0	FlowFISH Screen	KRAB-dCas9	24	3858	0.0166744035105	0.00251616243117	1	48644981	1.55628249027135	1.127193	7.677087	2.94181	0.00051681711398	This study
chrX	48957945	48958445	promoter|chrX:48957945-48958445	GATA1	promoter	K562	-0.01425505	0.990403432547	0	FlowFISH Screen	KRAB-dCas9	73	3858	0.0133290507278	0.00251616243117	1	48644981	1.55628249027135	14.4983	5.015697	8.516167	0.001496120025123	This study
chrX	48963765	48964265	intergenic|chrX:48963765-48964265	GATA1	intergenic	K562	0.03766625	0.71476058462	0	FlowFISH Screen	KRAB-dCas9	23	3858	0.0485784169957	0.00251616243117	0.999919050295	48644981	5.62150141178075	1.000438	1.433056	1.202338	0.000762979259945	This study
chrX	48976385	48976885	genic|chrX:48976385-48976885	GATA1	genic	K562	-0.02744765	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	31	3858	0.0271474962001	0.00251616243117	0.999999999999	48644981	3.18687960550696	0.575392	0.614167	0.594465	0.000213858138526	This study
chrX	48979901	48980465	promoter|chrX:48979901-48980465	GATA1	promoter	K562	-0.02442429	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	38	3858	0.0220263429616	0.00251616243117	1	48644981	4.41857442314386	6.75554	2.149584	3.814568	0.001902660801274	This study
chrX	48996025	48996525	intergenic|chrX:48996025-48996525	GATA1	intergenic	K562	-0.02062882	0.981984414979	0	FlowFISH Screen	KRAB-dCas9	8	3858	0.0228613682047	0.00251616243117	0.999999998991	48644981	2.06441667646674	2.747079	0.409445	1.060562	0.00024715377961	This study
chrX	49004925	49005425	intergenic|chrX:49004925-49005425	GATA1	intergenic	K562	0.00648702	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	10	3858	0.0567690655003	0.00251616243117	0.995765407412	48644981	6.86083694444462	5.265268	10.747922	7.578185	0.005869162533091	This study
chrX	49006585	49007085	intergenic|chrX:49006585-49007085	GATA1	intergenic	K562	0.03286651	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	4	3858	0.031995938236	0.00251616243117	0.997819906769	48644981	6.86083694444462	1.183926	3.173196	1.936551	0.001499822526452	This study
chrX	49011485	49012945	intergenic|chrX:49011485-49012945	GATA1	intergenic	K562	0.00334334	0.858038166634	0	FlowFISH Screen	KRAB-dCas9	169	3858	0.0139758492312	0.00251616243117	1	48644981	3.91110360171639	19.548262	17.196676	18.36695	0.008109054127008	This study
chrX	49014485	49014985	intergenic|chrX:49014485-49014985	GATA1	intergenic	K562	0.0116164	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	9	3858	0.0217287010022	0.00251616243117	0.999999999979	48644981	3.91110360171639	2.543961	4.503891	3.380129	0.001492335364188	This study
chrX	49020285	49020785	genic|chrX:49020285-49020785	GATA1	genic	K562	-0.00981304	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	70	3858	0.0167161717581	0.00251616243117	1	48644981	3.26560626997999	7.341381	3.889724	5.362636	0.001976860282203	This study
chrX	49022705	49023205	genic|chrX:49022705-49023205	GATA1	genic	K562	0.00461977	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	62	3858	0.0145504247046	0.00251616243117	1	48644981	3.26560626997999	0.899038	4.299169	1.964434	0.000724160944657	This study
chrX	49023505	49024085	genic|chrX:49023505-49024085	GATA1	genic	K562	-0.03857791	0.754057073809	0	FlowFISH Screen	KRAB-dCas9	87	3858	0.00939448544031	0.00251616243117	1	48644981	3.26560626997999	4.183264	17.401398	8.537875	0.003147367448008	This study
chrX	49028665	49029205	promoter|chrX:49028665-49029205	GATA1	promoter	K562	-0.03098201	0.953750080879	0	FlowFISH Screen	KRAB-dCas9	92	3858	0.0129127773795	0.00251616243117	1	48644981	3.77404716196993	1.430457	2.66139	1.964764	0.000837050288459	This study
chrX	49030945	49031445	genic|chrX:49030945-49031445	GATA1	genic	K562	-0.0190928	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	45	3858	0.014038363869	0.00251616243117	1	48644981	1.65119347699778	3.166762	1.023612	1.800425	0.000335588318007	This study
chrX	49031705	49032285	genic|chrX:49031705-49032285	GATA1	genic	K562	-0.00045158	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	52	3858	0.0191370519941	0.00251616243117	1	48644981	1.65119347699778	1.536401	1.535417	1.555217	0.000289883031599	This study
chrX	49033765	49034265	genic|chrX:49033765-49034265	GATA1	genic	K562	0.00347655	0.966121062391	0	FlowFISH Screen	KRAB-dCas9	71	3858	0.0252915489451	0.00251616243117	1	48644981	1.65119347699778	0.772714	1.125973	0.932766	0.000173861934285	This study
chrX	49040725	49041225	promoter|chrX:49040725-49041225	GATA1	promoter	K562	0.04466714	0.034743050857	1	FlowFISH Screen	KRAB-dCas9	77	3858	0.0253879332059	0.00251616243117	1	48644981	4.47450549270677	9.139496	1.125973	3.153431	0.00159280354496	This study
