chromosome	enhancer_wide_start	enhancer_wide_end	enhancer_start	enhancer_end	sequence_start	sequence_end	target_start	target_end	main_tss_start	main_tss_end	main_tss_bin	validated	H3K27ac/abs(distance)	relative_tss_distance	relative_main_tss_distance	is_enhancer	dataset_name	cell_type_target	gene	Gene	Element name	ziga_key	fulco_key	fix_enhancer_wide_start	fix_enhancer_wide_end	actual_tss_distance
chr11	60843792	60845792	60863859	60864536	60648184	61041400	60787448	60902136	60842104	60842232	427	False	0.243071458578509	19405.0	22093.0	True	gasperini2019	K562	CCDC86	CCDC86		gasperini2019_CCDC86_60863859-60864536	not_fulco	60863197	60865197	22029
chr11	61966571	61968571	61869314	61871656	61770963	62164179	61910227	62024915	61967571	61967699	448	False	0.243928843875935	-97086.25	-97086.25	True	gasperini2019	K562	FTH1	FTH1		gasperini2019_FTH1_61869314-61871656	not_fulco	61869485	61871485	97150
chr11	61966571	61968571	61971606	61972365	61770963	62164179	61910227	62024915	61967571	61967699	448	True	10.758809473237044	4413.75	4413.75	True	gasperini2019	K562	FTH1	FTH1		gasperini2019_FTH1_61971606-61972365	not_fulco	61970985	61972985	4350
chr11	61966571	61968571	62041964	62042573	61770963	62164179	61910227	62024915	61967571	61967699	448	False	0.0351172511688928	74696.75	74696.75	True	gasperini2019	K562	FTH1	FTH1		gasperini2019_FTH1_62041964-62042573	not_fulco	62041268	62043268	74633
chr1	241850905	241852905	241806921	241807276	241655297	242048513	241794561	241909249	241848193	241848321	419	True	0.1995965626191519	-44806.55555555224	-41094.55555555224	True	gasperini2019	K562	EXO1	EXO1		gasperini2019_EXO1_241806921-241807276	not_fulco	241806098	241808098	41159
chr11	62790999	62792999	62680824	62681189	62595391	62988607	62734655	62849343	62791999	62792127	448	False	0.0410774116852917	-110993.33333333582	-110993.33333333582	True	gasperini2019	K562	TMEM223	TMEM223		gasperini2019_TMEM223_62680824-62681189	not_fulco	62680006	62682006	111057
chr11	62652303	62654303	62680824	62681189	62456695	62849911	62595959	62710647	62653303	62653431	448	False	0.1645785239019691	27703.0	27703.0	True	gasperini2019	K562	INTS5	INTS5		gasperini2019_INTS5_62680824-62681189	not_fulco	62680006	62682006	27639
chr11	62786994	62788994	62680824	62681189	62591386	62984602	62730650	62845338	62787354	62787482	443	False	0.0428715590056839	-106988.33333333582	-106348.33333333582	True	gasperini2019	K562	TMEM179B	TMEM179B		gasperini2019_TMEM179B_62680824-62681189	not_fulco	62680006	62682006	106412
chr11	62753160	62755160	62680824	62681189	62557552	62950768	62696816	62811504	62754160	62754288	448	False	0.0623245165732285	-73154.5	-73154.5	True	gasperini2019	K562	ZBTB3	ZBTB3		gasperini2019_ZBTB3_62680824-62681189	not_fulco	62680006	62682006	73218
chr1	248824916	248826916	248884984	248885196	248629308	249022524	248768572	248883260	248825916	248826044	448	False	0.1030437974765099	59174.0	59174.0	True	gasperini2019	K562	SH3BP5L	SH3BP5L		gasperini2019_SH3BP5L_248884984-248885196	not_fulco	248884090	248886090	59110
chr1	248824916	248826916	248889419	248889875	248629308	249022524	248768572	248883260	248825916	248826044	448	False	0.3801474287434686	63731.0	63731.0	True	gasperini2019	K562	SH3BP5L	SH3BP5L		gasperini2019_SH3BP5L_248889419-248889875	not_fulco	248888647	248890647	63667
chr1	248857406	248859406	248872983	248874540	248661798	249055014	248801062	248915750	248859046	248859174	453	False	2.551153488712925	15354.59999999404	14714.59999999404	True	gasperini2019	K562	ZNF692	ZNF692		gasperini2019_ZNF692_248872983-248874540	not_fulco	248872761	248874761	14651
chr1	248857406	248859406	248884984	248885196	248661798	249055014	248801062	248915750	248859046	248859174	453	False	0.2341271434009275	26683.59999999404	26043.59999999404	True	gasperini2019	K562	ZNF692	ZNF692		gasperini2019_ZNF692_248884984-248885196	not_fulco	248884090	248886090	25980
chr11	64306271	64308271	64334935	64335630	64110663	64503879	64249927	64364615	64305479	64305607	434	False	0.3148183727113211	28010.833333335817	29802.833333335817	True	gasperini2019	K562	ESRRA	ESRRA		gasperini2019_ESRRA_64334935-64335630	not_fulco	64334282	64336282	29739
chr11	64245318	64247318	64334935	64335630	64049710	64442926	64188974	64303662	64246830	64246958	452	False	0.1060746489667173	88963.66666666418	88451.66666666418	True	gasperini2019	K562	PPP1R14B	PPP1R14B		gasperini2019_PPP1R14B_64334935-64335630	not_fulco	64334282	64336282	88388
chr11	64240507	64242507	64334935	64335630	64044899	64438115	64184163	64298851	64240995	64241123	444	False	0.0995097891775907	93775.0	94287.0	True	gasperini2019	K562	FKBP2	FKBP2		gasperini2019_FKBP2_64334935-64335630	not_fulco	64334282	64336282	94223
chr11	64234630	64236630	64334935	64335630	64039022	64432238	64178286	64292974	64234478	64234606	439	False	0.0930767679633452	99651.66666666418	100803.66666666418	True	gasperini2019	K562	VEGFB	VEGFB		gasperini2019_VEGFB_64334935-64335630	not_fulco	64334282	64336282	100740
chr11	65121328	65123328	65150549	65151171	64925720	65318936	65064984	65179672	65122200	65122328	447	False	0.3302381152150548	28532.20000000298	28660.20000000298	True	gasperini2019	K562	MRPL49	MRPL49		gasperini2019_MRPL49_65150549-65151171	not_fulco	65149860	65151860	28596
chr11	65133300	65135300	65150549	65151171	64937692	65330908	65076956	65191644	65134428	65134556	449	False	0.5759913844746531	16560.0	16432.0	True	gasperini2019	K562	SYVN1	SYVN1		gasperini2019_SYVN1_65150549-65151171	not_fulco	65149860	65151860	16368
chr11	65169153	65171153	65150549	65151171	64973545	65366761	65112809	65227497	65170153	65170281	448	False	0.490576397122661	-19293.0	-19293.0	True	gasperini2019	K562	SPDYC	SPDYC		gasperini2019_SPDYC_65150549-65151171	not_fulco	65149860	65151860	19357
chr11	449278	451278	353443	353607	253670	646886	392934	507622	450278	450406	448	False	0.2230461159796078	-96753.0	-96753.0	True	gasperini2019	K562	PTDSS2	PTDSS2		gasperini2019_PTDSS2_353443-353607	not_fulco	352525	354525	96817
chr11	65314953	65316953	65421038	65421622	65119345	65512561	65258609	65373297	65314801	65314929	439	False	0.7066091598297177	105377.0	106529.0	True	gasperini2019	K562	CDC42EP2	CDC42EP2		gasperini2019_CDC42EP2_65421038-65421622	not_fulco	65420330	65422330	106465
chr11	65353750	65355750	65362506	65362744	65158142	65551358	65297406	65412094	65354750	65354878	448	False	0.4044012896825397	7875.0	7875.0	True	gasperini2019	K562	TIGD3	TIGD3		gasperini2019_TIGD3_65362506-65362744	not_fulco	65361625	65363625	7811
chr11	65353750	65355750	65416095	65416810	65158142	65551358	65297406	65412094	65354750	65354878	448	False	0.1302395628003346	61702.0	61702.0	True	gasperini2019	K562	TIGD3	TIGD3		gasperini2019_TIGD3_65416095-65416810	not_fulco	65415452	65417452	61638
chr11	65353750	65355750	65419935	65420274	65158142	65551358	65297406	65412094	65354750	65354878	448	False	1.081939800930318	65354.0	65354.0	True	gasperini2019	K562	TIGD3	TIGD3		gasperini2019_TIGD3_65419935-65420274	not_fulco	65419104	65421104	65290
chr11	65571449	65573449	65476413	65476552	65375841	65769057	65515105	65629793	65572449	65572577	448	False	0.9694371960750512	-95966.66666666418	-95966.66666666418	True	gasperini2019	K562	FAM89B	FAM89B		gasperini2019_FAM89B_65476413-65476552	not_fulco	65475482	65477482	96031
chr11	65571449	65573449	65478638	65479172	65375841	65769057	65515105	65629793	65572449	65572577	448	False	0.5707049331462107	-93543.66666666418	-93543.66666666418	True	gasperini2019	K562	FAM89B	FAM89B		gasperini2019_FAM89B_65478638-65479172	not_fulco	65477905	65479905	93608
chr11	65571449	65573449	65479574	65479797	65375841	65769057	65515105	65629793	65572449	65572577	448	False	0.3034701507370064	-92763.66666666418	-92763.66666666418	True	gasperini2019	K562	FAM89B	FAM89B		gasperini2019_FAM89B_65479574-65479797	not_fulco	65478685	65480685	92828
chr11	65571449	65573449	65491911	65492128	65375841	65769057	65515105	65629793	65572449	65572577	448	False	0.3764844345758729	-80429.66666666418	-80429.66666666418	True	gasperini2019	K562	FAM89B	FAM89B		gasperini2019_FAM89B_65491911-65492128	not_fulco	65491019	65493019	80494
chr11	65711931	65713931	65692322	65692873	65516323	65909539	65655587	65770275	65712163	65712291	442	False	0.5212161980424108	-20334.363636367023	-19566.363636367023	True	gasperini2019	K562	KAT5	KAT5		gasperini2019_KAT5_65692322-65692873	not_fulco	65691597	65693597	19630
chr11	65661625	65663625	65692322	65692873	65466017	65859233	65605281	65719969	65662881	65663009	450	False	0.3431932986790953	29971.92307692021	29715.92307692021	True	gasperini2019	K562	RELA	RELA		gasperini2019_RELA_65692322-65692873	not_fulco	65691597	65693597	29652
chr11	65779977	65781977	65692322	65692873	65584369	65977585	65723633	65838321	65780977	65781105	448	False	0.1153915553752263	-88380.0	-88380.0	True	gasperini2019	K562	AP5B1	AP5B1		gasperini2019_AP5B1_65692322-65692873	not_fulco	65691597	65693597	88444
chr11	65779977	65781977	65903126	65903506	65584369	65977585	65723633	65838321	65780977	65781105	448	False	0.0777900732033529	122339.0	122339.0	True	gasperini2019	K562	AP5B1	AP5B1		gasperini2019_AP5B1_65903126-65903506	not_fulco	65902316	65904316	122275
chr11	65917829	65919829	65941197	65941967	65722221	66115437	65861485	65976173	65918957	65919085	449	False	0.1975545148480663	22753.0	22625.0	True	gasperini2019	K562	C11orf68	C11orf68		gasperini2019_C11orf68_65941197-65941967	not_fulco	65940582	65942582	22561
chr11	65899445	65901445	65903126	65903506	65703837	66097053	65843101	65957789	65900317	65900445	447	True	3.1728878327764645	2871.39999999851	2999.39999999851	True	gasperini2019	K562	FOSL1	FOSL1		gasperini2019_FOSL1_65903126-65903506	not_fulco	65902316	65904316	2935
chr11	65899445	65901445	65906657	65906951	65703837	66097053	65843101	65957789	65900317	65900445	447	False	0.7923404587644789	6359.39999999851	6487.39999999851	True	gasperini2019	K562	FOSL1	FOSL1		gasperini2019_FOSL1_65906657-65906951	not_fulco	65905804	65907804	6423
chr11	65899445	65901445	65927872	65928437	65703837	66097053	65843101	65957789	65900317	65900445	447	False	0.4446949910462422	27709.39999999851	27837.39999999851	True	gasperini2019	K562	FOSL1	FOSL1		gasperini2019_FOSL1_65927872-65928437	not_fulco	65927154	65929154	27773
chr11	66001002	66003002	65941197	65941967	65805394	66198610	65944658	66059346	66002130	66002258	449	False	0.0738200187287568	-60420.22222222388	-60548.22222222388	True	gasperini2019	K562	EIF1AD	EIF1AD		gasperini2019_EIF1AD_65941197-65941967	not_fulco	65940582	65942582	60612
chr11	1761702	1763702	1772326	1773311	1566094	1959310	1705358	1820046	1763854	1763982	457	False	1.5724725002928202	10116.300000000048	8964.300000000047	True	gasperini2019	K562	CTSD	CTSD		gasperini2019_CTSD_1772326-1773311	not_fulco	1771818	1773818	8900
chr11	66856090	66858090	66987178	66987720	66660482	67053698	66799746	66914434	66857090	66857218	448	False	0.0098502171167698	130359.0	130359.0	True	gasperini2019	K562	LRFN4	LRFN4		gasperini2019_LRFN4_66987178-66987720	not_fulco	66986449	66988449	130295
chr11	67583479	67585479	67572670	67573467	67387871	67781087	67527135	67641823	67583711	67583839	442	False	0.8436243895341394	-11411.333333328366	-10643.333333328366	True	gasperini2019	K562	GSTP1	GSTP1		gasperini2019_GSTP1_67572670-67573467	not_fulco	67572068	67574068	10707
chr11	69293155	69295155	69409828	69410587	69097547	69490763	69236811	69351499	69294027	69294155	447	True	0.1883045503206231	116052.0	116180.0	True	gasperini2019	K562	MYEOV	MYEOV		gasperini2019_MYEOV_69409828-69410587	not_fulco	69409207	69411207	116116
chr11	73880373	73882373	73779179	73780053	73684765	74077981	73824029	73938717	73876893	73877021	413	False	0.4891426859917938	-101756.84615384042	-97276.84615384042	True	gasperini2019	K562	PAAF1	PAAF1		gasperini2019_PAAF1_73779179-73780053	not_fulco	73778616	73780616	97341
chr11	73793677	73795677	73779179	73780053	73598069	73991285	73737333	73852021	73787765	73787893	394	True	5.839030287458584	-15061.0	-8149.0	True	gasperini2019	K562	MRPL48	MRPL48		gasperini2019_MRPL48_73779179-73780053	not_fulco	73778616	73780616	8213
chr11	73793677	73795677	73784463	73784557	73598069	73991285	73737333	73852021	73787765	73787893	394	False	6.504380280337942	-10167.0	-3255.0	True	gasperini2019	K562	MRPL48	MRPL48		gasperini2019_MRPL48_73784463-73784557	not_fulco	73783510	73785510	3319
chr11	74948110	74950110	75059340	75059672	74752502	75145718	74891766	75006454	74948982	74949110	447	False	0.0441431455527227	110395.66666667163	110523.66666667163	True	gasperini2019	K562	XRRA1	XRRA1		gasperini2019_XRRA1_75059340-75059672	not_fulco	75058506	75060506	110460
chr11	75094453	75096453	75030006	75030598	74898845	75292061	75038109	75152797	75096861	75096989	459	False	0.3278179162798189	-65150.59999999404	-66558.59999999404	True	gasperini2019	K562	OR2AT4	OR2AT4		gasperini2019_OR2AT4_75030006-75030598	not_fulco	75029302	75031302	66623
chr11	75094453	75096453	75031197	75032362	74898845	75292061	75038109	75152797	75096861	75096989	459	False	0.3924190518614683	-63673.59999999404	-65081.59999999404	True	gasperini2019	K562	OR2AT4	OR2AT4		gasperini2019_OR2AT4_75031197-75032362	not_fulco	75030779	75032779	65146
chr11	75094453	75096453	75096735	75097250	74898845	75292061	75038109	75152797	75096861	75096989	459	True	144.21589611217965	1539.4000000059605	131.40000000596046	True	gasperini2019	K562	OR2AT4	OR2AT4		gasperini2019_OR2AT4_75096735-75097250	not_fulco	75095992	75097992	67
chr11	76783763	76785763	76745520	76746290	76588155	76981371	76727419	76842107	76783355	76783483	437	False	0.3990191870410547	-38858.0	-37450.0	True	gasperini2019	K562	TSKU	TSKU		gasperini2019_TSKU_76745520-76746290	not_fulco	76744905	76746905	37514
chr11	76783763	76785763	76823408	76824638	76588155	76981371	76727419	76842107	76783355	76783483	437	True	0.6708761533945609	39260.0	40668.0	True	gasperini2019	K562	TSKU	TSKU		gasperini2019_TSKU_76823408-76824638	not_fulco	76823023	76825023	40604
chr11	76783763	76785763	76826006	76826243	76588155	76981371	76727419	76842107	76783355	76783483	437	False	0.3051575259314573	41361.0	42769.0	True	gasperini2019	K562	TSKU	TSKU		gasperini2019_TSKU_76826006-76826243	not_fulco	76825124	76827124	42705
chr11	77636778	77638778	77644627	77644860	77441170	77834386	77580434	77695122	77637650	77637778	447	True	1.671468518906672	6964.59999999404	7092.59999999404	True	gasperini2019	K562	CLNS1A	CLNS1A		gasperini2019_CLNS1A_77644627-77644860	not_fulco	77643743	77645743	7029
chr11	86247880	86249880	86183783	86184057	86052272	86445488	86191536	86306224	86244656	86244784	415	False	0.6262476486399157	-64960.125	-60736.125	True	gasperini2019	K562	EED	EED		gasperini2019_EED_86183783-86184057	not_fulco	86182920	86184920	60800
chr11	87036926	87038926	87036142	87036404	86841318	87234534	86980582	87095270	87037926	87038054	448	False	9.7587167420614	-1652.7999999970198	-1652.7999999970198	True	gasperini2019	K562	TMEM135	TMEM135		gasperini2019_TMEM135_87036142-87036404	not_fulco	87035273	87037273	1717
chr11	88334836	88336836	88357548	88357753	88139228	88532444	88278492	88393180	88337628	88337756	462	True	0.7481715157788068	21813.59999999404	20021.59999999404	True	gasperini2019	K562	CTSC	CTSC		gasperini2019_CTSC_88357548-88357753	not_fulco	88356650	88358650	19958
chr11	88334836	88336836	88421538	88421913	88139228	88532444	88278492	88393180	88337628	88337756	462	True	0.0900937450113237	85888.59999999404	84096.59999999404	True	gasperini2019	K562	CTSC	CTSC		gasperini2019_CTSC_88421538-88421913	not_fulco	88420725	88422725	84033
chr1	9236308	9238308	9145184	9145601	9040700	9433916	9179964	9294652	9234748	9234876	428	False	0.0141988661857629	-91916.5	-89356.5	True	gasperini2019	K562	H6PD	H6PD		gasperini2019_H6PD_9145184-9145601	not_fulco	9144392	9146392	89420
chr1	9119237	9121237	9145184	9145601	8923629	9316845	9062893	9177581	9129069	9129197	517	False	0.077728419183246	25155.0	16323.0	True	gasperini2019	K562	GPR157	GPR157		gasperini2019_GPR157_9145184-9145601	not_fulco	9144392	9146392	16259
chr11	110288520	110290520	110317443	110317837	110092912	110486128	110232176	110346864	110296560	110296688	503	False	0.0884630273775675	28120.5	21080.5	True	gasperini2019	K562	RDX	RDX		gasperini2019_RDX_110317443-110317837	not_fulco	110316640	110318640	21016
chr11	110428947	110430947	110317443	110317837	110233339	110626555	110372603	110487291	110429947	110430075	448	False	0.016604885257667	-112307.0	-112307.0	True	gasperini2019	K562	FDX1	FDX1		gasperini2019_FDX1_110317443-110317837	not_fulco	110316640	110318640	112371
chr11	119121134	119123134	119062950	119063066	118925526	119318742	119064790	119179478	119121494	119121622	443	False	0.0822340914094091	-59125.5	-58485.5	True	gasperini2019	K562	HINFP	HINFP		gasperini2019_HINFP_119062950-119063066	not_fulco	119062008	119064008	58550
chr11	119107640	119109640	119062950	119063066	118912032	119305248	119051296	119165984	119107360	119107488	438	False	0.108438532804562	-45632.333333328366	-44352.333333328366	True	gasperini2019	K562	C2CD2L	C2CD2L		gasperini2019_C2CD2L_119062950-119063066	not_fulco	119062008	119064008	44416
chr11	124114421	124116421	124069356	124069759	123918813	124312029	124058077	124172765	124115421	124115549	448	False	0.0990626653140706	-45864.40000000596	-45864.40000000596	True	gasperini2019	K562	VWA5A	VWA5A		gasperini2019_VWA5A_124069356-124069759	not_fulco	124068557	124070557	45928
chr11	124114421	124116421	124079632	124080055	123918813	124312029	124058077	124172765	124115421	124115549	448	False	0.288225868346336	-35578.40000000596	-35578.40000000596	True	gasperini2019	K562	VWA5A	VWA5A		gasperini2019_VWA5A_124079632-124080055	not_fulco	124078843	124080843	35642
chr11	3056448	3058448	3169062	3170007	2860840	3254056	3000104	3114792	3057320	3057448	447	False	0.1477537349806528	112085.6000000001	112213.6000000001	True	gasperini2019	K562	CARS	CARS		gasperini2019_CARS_3169062-3170007	not_fulco	3168534	3170534	112150
chr1	10473965	10475965	10387881	10388049	10278357	10671573	10417621	10532309	10474837	10474965	447	False	0.0363490688437442	-87000.0	-86872.0	True	gasperini2019	K562	PEX14	PEX14		gasperini2019_PEX14_10387881-10388049	not_fulco	10386965	10388965	86936
